pid,Academic_performance,Chinese_score,Math_score,Province,P_StopTV,P_Discuss,P_Supervising,P_Check_homework,C_Work_hard,C_Check_homwork,C_Self_discipline,C_Focus,Extra_tutorial_fee,Household_income_total,F_Edu_level,M_Edu_level,Household_type_Urban,Gender_Male,Edu_level_Junior,Edu_level_Primary,Keyschool_Yes,Keyclass_Yes,C_Attend_extra_tourial_or_not_Yes
610183105,4,3,2,陕西省,4,4,4,4,4,4,4,4,7,6,3,5,1,0,0,1,0,0,1
610186105,4,2,3,陕西省,4,3,3,1,5,4,4,4,1,5,3,1,1,0,1,0,0,0,0
610190104,7,4,4,陕西省,2,4,5,3,5,4,4,4,4,5,4,2,1,0,0,1,0,0,1
610190105,3,2,2,陕西省,1,2,4,2,2,4,4,4,6,5,4,2,1,0,0,1,1,0,0
610191104,3,2,2,陕西省,3,3,5,2,2,2,2,2,1,5,3,3,1,1,1,0,0,0,0
610196107,5,3,3,陕西省,2,2,4,3,4,2,4,2,6,6,3,3,1,0,1,0,0,0,1
610200401,2,2,1,陕西省,3,3,4,3,4,4,4,4,6,6,3,4,1,0,0,1,0,0,1
610205104,3,2,2,陕西省,3,4,4,4,4,4,4,4,6,7,2,2,1,0,0,1,0,0,1
610219103,3,2,2,陕西省,4,4,1,4,5,4,4,5,4,5,2,3,0,1,0,1,1,1,1
610221104,3,1,3,陕西省,5,4,5,4,2,2,4,2,4,5,1,1,0,0,0,1,1,0,0
610235103,5,3,3,陕西省,2,4,3,4,4,4,4,4,1,5,4,5,0,1,1,0,1,0,0
610239104,3,2,2,陕西省,3,3,3,3,2,2,2,2,1,5,2,3,0,1,1,0,1,0,0
610239105,7,4,4,陕西省,4,3,3,3,4,4,4,4,4,5,2,3,0,0,0,1,0,0,1
610241106,7,4,4,陕西省,4,4,4,4,4,4,4,4,1,5,3,3,0,0,0,1,1,0,0
610255103,5,3,3,陕西省,4,4,4,4,2,2,4,4,1,5,6,5,1,0,1,0,0,0,0
610256103,5,3,3,陕西省,3,3,5,5,2,2,4,2,8,5,5,4,1,0,1,0,0,0,1
610267104,5,2,4,陕西省,5,5,5,4,2,2,2,2,1,6,6,5,1,0,1,0,1,0,0
610283104,3,2,2,陕西省,4,3,4,4,2,2,2,4,7,5,2,3,1,1,1,0,0,0,1
610302401,3,2,2,陕西省,3,4,4,4,4,4,4,4,6,5,6,4,1,0,0,1,0,0,1
610307104,5,2,4,陕西省,5,3,5,5,4,4,4,4,6,5,3,3,1,0,0,1,1,0,0
610309103,2,2,1,陕西省,5,4,5,1,2,2,4,4,1,5,3,4,1,0,1,0,0,1,0
610312103,5,3,3,陕西省,4,3,4,4,4,4,4,4,6,6,6,4,1,0,0,1,0,0,0
610349103,7,4,4,陕西省,4,4,4,4,4,4,4,4,1,5,5,6,1,0,0,1,0,0,0
610370105,3,2,2,陕西省,4,4,1,1,4,2,4,4,6,6,5,6,1,0,0,1,1,0,1
611120401,4,2,3,河北省,4,4,5,4,2,2,2,2,1,5,3,3,0,0,0,1,0,0,0
620005104,7,4,4,甘肃省,1,4,4,4,4,4,4,4,6,5,3,3,0,1,0,1,0,0,1
620009105,5,3,3,甘肃省,2,3,4,4,4,4,4,4,1,5,4,3,0,1,0,1,0,0,0
620010104,3,2,2,甘肃省,3,2,5,4,2,2,2,2,1,5,2,2,0,0,1,0,0,0,0
620010105,6,3,4,甘肃省,4,3,4,4,4,2,4,4,6,5,2,2,0,1,0,1,0,0,1
620014103,7,4,4,甘肃省,2,4,4,4,5,5,5,5,6,5,3,2,0,0,1,0,0,0,0
620014104,7,4,4,甘肃省,2,4,4,5,5,5,5,5,6,5,3,2,0,0,0,1,0,0,0
620014105,6,3,4,甘肃省,2,4,4,5,4,4,4,4,7,5,3,2,0,1,0,1,0,0,0
620018104,1,1,1,甘肃省,4,4,4,3,2,4,2,2,1,5,3,1,0,1,0,1,0,0,0
620018105,7,4,4,甘肃省,2,4,4,3,4,4,4,4,1,5,3,1,0,0,0,1,0,0,0
620020105,3,2,2,甘肃省,4,2,4,4,4,4,2,2,1,5,6,3,0,0,0,1,0,0,0
620020401,7,4,4,甘肃省,4,2,4,4,4,4,4,4,1,5,6,3,0,1,0,1,0,0,0
620023103,5,3,3,甘肃省,3,1,1,1,4,2,1,2,1,4,6,3,0,0,0,0,0,1,0
620035103,3,2,2,上海市,2,4,4,4,4,4,4,2,1,5,3,3,1,1,0,1,0,0,0
620035104,3,2,2,陕西省,5,4,5,5,5,5,5,3,7,5,2,1,1,1,0,1,1,1,1
620043104,5,2,4,甘肃省,4,3,4,4,5,5,5,5,1,5,2,2,0,1,0,1,0,0,0
620050105,6,4,3,甘肃省,2,3,4,4,4,4,4,4,1,5,3,2,0,1,0,1,0,0,0
620052104,1,1,1,甘肃省,3,2,4,2,2,2,4,2,1,5,1,1,0,1,0,1,0,0,0
620057105,7,4,4,甘肃省,5,4,5,5,4,4,4,4,6,5,6,3,0,0,0,1,1,0,0
620057108,7,4,4,甘肃省,4,3,4,4,4,4,2,4,1,5,3,2,0,0,0,1,1,0,0
620057401,7,4,4,甘肃省,3,3,5,5,5,4,4,5,1,5,3,2,0,1,0,1,1,0,0
620060401,6,3,4,甘肃省,2,3,4,3,2,2,4,1,1,6,3,2,0,1,0,1,1,0,0
620073105,6,3,4,甘肃省,2,2,3,4,4,4,4,4,6,5,3,2,0,1,0,1,0,0,0
620082103,6,3,4,甘肃省,4,2,4,4,4,4,4,4,1,4,1,3,1,1,0,1,0,0,0
620086401,7,4,4,甘肃省,3,3,3,3,4,4,4,4,1,5,3,2,0,0,0,1,0,0,0
620090401,6,3,4,甘肃省,4,4,4,5,2,2,2,2,1,5,3,3,0,1,0,1,0,0,0
620094107,2,2,1,甘肃省,4,4,5,4,1,5,5,2,1,5,3,3,0,1,1,0,0,0,0
620101105,3,2,2,甘肃省,3,4,4,4,4,4,4,4,6,5,3,1,0,0,0,1,0,0,1
620105105,6,3,4,甘肃省,4,2,4,4,4,4,4,4,6,5,3,2,0,1,0,1,0,0,1
620105401,6,4,3,甘肃省,4,3,4,4,4,4,4,4,1,5,3,2,0,1,0,1,0,0,0
620107105,5,3,3,甘肃省,4,3,4,2,4,4,4,4,6,5,3,5,1,1,0,1,0,0,0
620108501,7,4,4,新疆维吾尔自治区,4,4,4,4,4,4,4,2,1,5,3,3,1,1,0,1,1,0,0
620112105,2,2,1,甘肃省,1,5,4,4,1,1,4,1,6,5,1,1,0,1,0,1,0,0,1
620114104,4,3,2,甘肃省,2,1,4,2,4,4,4,4,1,5,2,1,0,0,0,1,0,0,0
620124104,6,3,4,甘肃省,3,5,5,5,5,5,5,4,6,5,4,1,0,1,0,1,1,1,1
620124105,3,2,2,甘肃省,3,4,5,5,2,4,4,2,1,5,4,1,0,0,0,1,1,0,0
620128105,5,3,3,甘肃省,5,4,4,5,4,4,4,4,1,5,1,1,0,1,0,1,0,1,0
620128106,5,3,3,甘肃省,5,5,5,4,5,4,4,2,1,5,1,1,0,1,0,1,1,0,0
620129106,7,4,4,甘肃省,5,5,5,1,5,5,5,4,1,5,1,1,0,1,0,1,0,0,0
620132571,7,4,4,甘肃省,2,2,2,2,4,4,4,4,6,5,2,2,0,0,0,1,1,0,0
620138401,7,4,4,甘肃省,5,3,4,4,4,4,4,4,1,5,3,3,0,1,0,1,0,0,0
620143105,7,4,4,甘肃省,4,4,4,4,4,4,4,4,1,5,4,2,0,0,0,1,0,0,0
620143401,5,3,3,甘肃省,4,4,4,4,4,2,4,4,1,5,4,2,0,0,0,1,0,0,0
620144106,6,3,4,甘肃省,5,4,5,4,4,2,4,4,1,5,2,2,0,1,1,0,0,0,0
620150107,5,2,4,甘肃省,5,3,4,4,4,4,4,2,1,5,5,3,0,0,0,1,0,0,0
620150551,6,3,4,甘肃省,4,4,4,3,4,4,4,4,1,5,5,3,0,0,0,1,0,0,0
620152106,3,2,2,甘肃省,4,4,4,3,4,2,4,4,1,5,2,3,0,0,1,0,0,0,0
620152401,7,4,4,甘肃省,3,3,3,4,4,4,4,4,1,5,2,3,0,0,0,1,0,0,0
620158103,3,2,2,甘肃省,4,4,4,4,2,2,2,2,1,5,3,2,0,1,1,0,0,0,0
620158401,5,3,3,甘肃省,4,4,4,4,4,4,4,4,1,5,3,2,0,0,0,1,0,0,0
620165105,4,3,2,甘肃省,2,4,4,4,4,4,4,4,1,5,3,3,0,1,0,1,0,0,0
620167103,7,4,4,甘肃省,4,3,3,4,2,2,4,2,1,5,3,2,0,1,1,0,0,0,0
620171401,5,2,4,甘肃省,4,3,3,4,4,4,4,4,1,5,5,3,1,1,0,1,1,0,0
620175104,7,4,4,甘肃省,4,4,4,3,4,4,4,2,1,5,3,3,0,0,0,1,0,0,0
620176104,5,2,4,甘肃省,5,1,5,4,5,5,5,5,1,5,3,1,0,1,1,0,0,1,0
620183105,3,2,2,甘肃省,5,3,4,4,4,2,4,2,1,5,4,4,0,1,0,1,0,0,0
620191105,7,4,4,甘肃省,1,4,5,5,5,3,5,2,1,5,2,3,0,1,0,1,1,0,0
620196103,7,4,4,甘肃省,5,4,4,3,2,2,4,4,1,5,2,3,0,0,1,0,0,0,0
620196104,6,3,4,甘肃省,4,3,4,4,2,4,4,2,1,5,2,3,0,1,0,1,0,0,0
620198106,4,4,1,甘肃省,1,1,3,1,4,2,2,2,1,5,1,1,0,1,0,1,0,0,0
620206105,2,1,2,甘肃省,1,2,5,3,1,1,4,1,1,5,2,2,0,1,0,1,0,0,0
620208106,3,2,2,甘肃省,3,1,5,1,4,4,4,2,1,5,2,1,0,1,0,1,0,0,0
620214104,4,3,2,甘肃省,4,4,3,3,4,4,2,4,1,5,2,2,0,0,1,0,0,0,0
620214401,6,3,4,甘肃省,4,4,4,3,4,4,2,4,1,5,2,2,0,1,0,1,0,0,0
620215106,5,3,3,甘肃省,4,5,4,4,2,4,2,2,1,5,2,2,0,1,0,1,0,0,0
620218106,7,4,4,甘肃省,5,1,5,5,5,4,4,5,1,5,3,4,0,0,0,1,0,0,0
620222105,2,2,1,甘肃省,3,4,4,1,4,4,4,2,1,5,3,2,1,0,0,1,1,0,0
620222106,7,4,4,甘肃省,2,4,4,4,4,4,4,4,1,5,3,2,1,0,0,1,1,0,0
620223104,5,3,3,甘肃省,5,5,5,5,4,4,4,2,1,5,2,3,0,0,0,1,1,0,0
620223105,6,3,4,甘肃省,4,5,5,5,4,4,4,4,1,5,2,3,0,1,0,1,1,1,0
620224106,5,3,3,甘肃省,1,4,4,4,5,4,4,4,1,6,4,3,0,1,0,1,1,0,0
620231105,3,2,2,甘肃省,3,3,5,1,5,4,5,5,1,5,1,1,0,0,1,0,0,0,0
620231106,5,3,3,甘肃省,4,4,4,4,4,4,4,4,1,5,1,1,0,0,0,1,0,0,0
620252105,6,3,4,甘肃省,1,2,2,2,4,2,4,4,1,5,3,3,0,1,0,1,0,0,0
620257104,3,3,1,甘肃省,5,5,5,1,4,4,4,4,1,5,3,1,0,0,0,1,0,0,0
620257402,2,2,1,甘肃省,5,1,5,2,4,4,4,4,1,5,3,1,0,0,0,1,0,0,0
620261104,1,1,1,甘肃省,5,5,5,5,2,2,4,2,1,5,2,1,0,1,0,1,0,0,0
620263107,7,4,4,甘肃省,2,4,4,4,4,2,2,4,4,5,3,3,0,1,0,1,1,0,1
620263108,4,2,3,甘肃省,4,4,5,4,2,2,4,2,1,5,2,3,1,1,0,1,0,0,0
620263109,7,4,4,甘肃省,4,4,4,5,4,4,4,4,6,5,3,3,0,1,0,1,0,0,1
620264106,7,4,4,甘肃省,5,4,4,4,4,2,4,4,1,5,5,3,0,1,0,1,1,0,0
620265106,5,3,3,甘肃省,1,2,2,2,4,4,4,2,1,5,1,1,0,0,0,1,0,0,0
620265107,5,3,3,甘肃省,3,2,2,2,4,4,4,2,1,5,1,1,0,0,0,1,0,0,0
620269401,4,2,3,甘肃省,1,1,5,2,4,2,4,2,1,5,1,1,0,0,0,1,0,0,0
620287105,3,1,3,甘肃省,1,1,1,1,4,4,4,4,1,5,1,1,0,0,0,1,0,0,0
620289106,5,3,3,甘肃省,5,4,5,3,4,4,2,4,1,5,1,1,0,1,0,1,0,0,0
620289107,5,3,3,甘肃省,5,5,5,2,4,2,4,2,5,5,2,2,0,0,1,0,1,0,0
620294105,5,2,4,甘肃省,1,1,1,3,4,4,4,4,1,5,1,1,0,1,0,1,0,0,0
620295105,6,3,4,新疆维吾尔自治区,4,4,4,3,4,2,4,4,1,5,2,1,1,1,0,1,0,0,0
620296104,3,2,2,甘肃省,3,1,3,1,5,5,5,4,1,5,1,1,0,1,0,1,0,0,0
620300106,2,2,1,甘肃省,4,1,5,1,1,5,4,1,1,5,1,1,0,0,0,1,0,0,0
620303104,5,4,2,甘肃省,1,1,3,1,4,4,4,4,1,5,2,1,0,0,1,0,0,0,0
620308106,4,3,2,甘肃省,4,4,4,3,4,2,4,4,1,5,1,3,0,1,1,0,0,0,0
620310105,5,3,3,甘肃省,4,4,4,2,4,3,3,4,1,5,3,3,0,1,1,0,0,0,0
620318106,7,4,4,甘肃省,5,4,5,4,5,5,5,2,1,5,3,2,0,1,0,1,1,0,0
620323401,5,2,4,甘肃省,4,4,4,4,2,4,2,2,1,6,2,3,0,1,0,1,0,0,0
620328104,2,1,2,甘肃省,5,4,5,4,2,2,4,2,1,5,1,2,0,1,0,1,0,0,0
620330105,7,4,4,甘肃省,5,2,5,5,4,4,4,2,1,5,2,3,0,1,0,1,0,0,0
620331104,4,4,1,甘肃省,4,3,5,3,4,2,4,2,1,5,2,1,0,0,1,0,0,0,0
620332105,6,3,4,陕西省,4,3,5,3,4,4,4,4,1,6,4,4,1,0,1,0,0,0,0
620333401,6,4,3,甘肃省,5,3,4,4,4,2,2,4,1,6,3,3,0,1,0,1,0,0,0
620340104,7,4,4,甘肃省,4,4,2,2,4,4,4,4,6,5,3,4,0,0,1,0,0,0,1
620340401,7,4,4,甘肃省,4,4,4,2,2,2,4,4,1,5,3,4,0,0,1,0,0,0,0
620341106,5,3,3,甘肃省,1,4,4,4,4,4,4,4,1,5,3,2,0,1,0,1,0,0,0
620342104,4,2,3,甘肃省,4,4,4,4,4,4,4,4,1,5,2,2,0,0,0,1,0,0,0
620344104,5,4,2,甘肃省,3,5,5,3,4,5,5,1,1,5,1,1,0,0,0,1,1,1,0
620344105,6,4,3,甘肃省,5,3,5,5,4,5,5,5,1,5,1,1,0,1,0,1,1,1,0
620345106,6,4,3,甘肃省,2,4,4,4,2,4,2,4,1,5,3,1,0,1,0,1,0,0,0
620354103,3,2,2,甘肃省,3,1,5,1,5,5,5,5,1,5,1,1,0,0,1,0,1,1,0
620354104,5,3,3,甘肃省,2,1,4,1,5,4,4,5,1,5,1,1,0,1,1,0,1,1,0
620355104,3,2,2,甘肃省,3,4,2,4,4,4,4,4,1,5,2,1,0,1,1,0,0,0,0
620359103,6,3,4,甘肃省,4,4,4,4,4,4,4,2,1,5,3,1,0,0,1,0,0,0,0
620359104,5,4,2,甘肃省,4,3,4,4,4,4,4,4,1,5,3,1,0,0,0,1,0,0,0
620360103,5,3,3,甘肃省,3,1,4,4,4,4,4,2,1,5,3,1,0,0,1,0,0,1,0
620360104,5,3,3,甘肃省,1,1,4,4,4,4,4,2,1,5,3,1,0,0,0,1,0,1,0
620360105,5,3,3,甘肃省,1,4,3,4,4,4,4,2,1,5,3,1,0,1,0,1,0,0,0
620361106,1,1,1,甘肃省,5,4,5,1,5,5,5,5,1,5,3,2,0,1,1,0,0,0,0
620380104,7,4,4,甘肃省,3,3,4,3,4,4,4,4,7,6,5,4,1,0,0,1,0,0,1
620381103,3,2,2,甘肃省,4,4,4,3,3,3,4,2,6,5,5,4,1,1,1,0,1,1,1
620396103,7,4,4,甘肃省,4,4,4,4,4,2,4,4,6,6,6,5,1,0,0,1,0,0,1
620413103,3,3,1,甘肃省,4,4,4,3,4,2,2,2,1,5,2,1,0,1,1,0,0,0,0
620414104,7,4,4,甘肃省,2,4,4,4,4,4,4,4,4,5,2,2,0,0,1,0,0,0,0
620421107,2,2,1,甘肃省,1,3,3,1,5,4,4,4,1,5,3,1,0,1,1,0,1,1,0
620429106,3,2,2,甘肃省,4,4,4,4,4,4,4,2,1,5,2,2,0,0,0,1,0,0,0
620429401,3,2,2,甘肃省,4,4,4,4,4,4,2,2,1,5,2,2,0,0,0,1,0,0,0
620430108,4,3,2,甘肃省,4,5,5,5,4,4,4,4,1,5,4,4,0,0,1,0,1,1,0
620430401,3,2,2,甘肃省,4,4,4,4,4,4,4,4,1,5,2,3,0,1,0,1,1,1,0
620442104,5,4,2,甘肃省,4,4,4,4,2,4,4,2,6,5,4,3,1,0,1,0,0,0,1
620442105,5,2,4,甘肃省,4,4,4,4,4,2,2,2,1,5,2,3,0,0,0,1,0,0,0
620444105,4,4,1,甘肃省,4,2,4,4,2,2,2,2,2,5,3,2,0,1,0,1,0,0,0
620453401,5,4,2,甘肃省,3,1,1,1,5,5,4,5,1,5,3,2,0,0,0,1,0,0,0
620466106,6,3,4,甘肃省,3,3,3,1,4,2,4,4,1,6,2,1,1,1,1,0,1,0,0
620468106,1,1,1,甘肃省,4,4,4,4,3,4,4,4,1,5,1,2,1,1,1,0,1,0,0
620471105,2,2,1,甘肃省,4,2,4,1,2,2,4,4,1,5,1,1,1,1,1,0,0,0,0
620478105,2,2,1,甘肃省,1,4,5,4,4,4,1,4,1,5,2,2,1,0,1,0,0,0,0
620478106,3,3,1,甘肃省,1,2,4,4,4,4,4,4,1,5,2,2,1,1,0,1,0,0,0
620488432,5,3,3,甘肃省,4,4,4,4,4,4,4,4,1,5,2,2,1,0,0,1,1,0,0
620490105,5,3,3,甘肃省,5,5,5,4,4,4,4,4,1,5,3,3,1,0,0,1,0,0,0
620490106,5,3,3,甘肃省,4,4,4,4,4,4,4,4,1,5,3,3,1,1,0,1,0,0,0
620500551,7,4,4,甘肃省,4,4,4,4,4,2,4,4,1,4,5,3,1,0,0,1,0,0,0
620508104,5,3,3,甘肃省,2,5,5,4,5,3,1,2,1,5,2,3,1,0,1,0,1,0,0
620508105,4,2,3,甘肃省,4,4,4,4,3,2,1,2,1,5,2,3,1,1,0,1,0,0,0
620544106,5,4,2,甘肃省,4,3,4,3,4,2,4,2,1,6,3,3,1,1,0,1,0,0,0
620549105,3,2,2,甘肃省,2,4,4,1,4,4,4,4,1,5,2,1,0,0,0,1,0,0,0
620551105,7,4,4,甘肃省,5,4,4,5,4,4,4,4,1,5,3,3,0,0,0,1,0,0,0
620555104,5,4,2,甘肃省,4,4,4,2,5,4,5,4,1,5,1,1,0,1,1,0,0,0,0
620557106,5,2,4,甘肃省,3,3,4,4,4,4,4,4,1,5,3,2,0,0,0,1,0,0,0
620557401,3,2,2,甘肃省,3,2,4,4,4,4,4,4,1,5,3,2,0,1,0,1,0,0,0
620558502,7,4,4,甘肃省,5,5,5,5,4,2,4,4,1,5,2,2,0,0,0,1,0,0,0
620559106,3,2,2,甘肃省,1,3,4,2,2,2,2,4,1,5,1,1,0,1,1,0,0,0,0
620560108,5,3,3,甘肃省,2,2,4,3,4,4,4,4,1,5,2,3,0,1,0,1,0,0,0
620561104,2,1,2,甘肃省,5,4,4,5,4,4,4,2,1,5,4,2,0,1,1,0,1,0,0
620563501,4,1,4,甘肃省,2,2,2,5,2,4,4,4,1,5,1,1,0,1,0,1,0,0,0
620564108,2,1,2,甘肃省,4,4,4,5,4,4,4,4,1,5,3,3,0,1,0,1,0,0,0
620571106,7,4,4,甘肃省,4,2,4,1,4,4,4,5,1,5,3,2,0,1,0,1,0,0,0
620571107,5,2,4,甘肃省,4,4,4,1,4,4,4,4,1,5,3,2,0,0,0,1,0,0,0
620571108,7,4,4,甘肃省,4,1,4,1,5,4,4,4,5,5,6,4,0,0,0,1,0,0,0
620577106,7,4,4,甘肃省,4,3,4,4,4,4,2,4,1,5,2,1,0,1,0,1,1,0,0
620590105,3,3,1,甘肃省,5,3,5,5,4,4,4,4,1,5,3,3,0,0,1,0,1,0,0
620590106,5,3,3,甘肃省,2,4,4,4,4,4,4,4,1,5,3,3,0,1,0,1,1,0,0
620593104,3,2,2,甘肃省,1,4,5,1,5,5,5,4,1,5,2,1,0,1,1,0,0,0,0
620594104,3,2,2,甘肃省,3,3,4,4,4,4,4,4,1,5,3,1,0,1,0,1,0,0,0
620595103,2,1,2,甘肃省,5,2,5,2,2,2,4,2,1,5,1,1,0,0,0,1,1,0,0
620597105,3,2,2,甘肃省,2,5,5,5,4,4,5,4,1,5,1,3,0,1,0,1,0,0,0
620599104,4,2,3,甘肃省,2,4,3,2,4,4,5,4,1,5,2,1,0,1,1,0,1,0,0
620607104,3,2,2,甘肃省,4,3,4,2,4,4,4,4,6,5,3,3,1,1,0,1,0,0,1
620612401,3,2,2,甘肃省,2,2,5,5,2,2,4,2,1,5,3,4,1,1,0,1,0,0,0
620628105,4,4,1,甘肃省,4,4,4,4,4,4,4,4,1,5,1,2,0,1,0,1,0,1,0
620635104,3,2,2,甘肃省,2,4,4,5,4,4,4,2,1,5,1,1,0,1,0,1,0,0,0
620636106,3,2,2,甘肃省,1,3,4,4,4,4,4,4,1,5,2,3,0,0,1,0,0,0,0
620638401,6,3,4,甘肃省,2,4,4,2,5,4,5,4,1,5,3,2,0,0,0,1,0,0,0
620639105,3,2,2,新疆维吾尔自治区,4,4,4,1,4,4,4,4,1,5,2,2,1,0,1,0,0,1,0
620639106,2,2,1,新疆维吾尔自治区,4,4,4,3,2,2,4,2,1,5,2,2,1,1,0,1,1,1,0
620642106,5,3,3,甘肃省,2,4,4,4,5,5,4,4,1,5,1,1,0,1,0,1,0,0,0
620643401,7,4,4,甘肃省,4,4,4,4,4,4,4,2,1,6,4,3,0,0,0,1,0,0,0
620645106,4,3,2,甘肃省,3,4,4,2,2,4,2,2,6,5,3,3,0,1,0,1,1,0,0
620653106,3,2,2,甘肃省,4,4,4,4,4,4,4,4,1,5,2,2,0,1,0,1,0,0,0
620654107,6,3,4,甘肃省,1,5,5,5,4,4,4,2,7,6,1,3,1,0,1,0,0,0,1
620655105,5,3,3,甘肃省,1,3,3,4,4,4,4,4,7,4,2,3,0,0,1,0,1,0,1
620655106,7,4,4,甘肃省,1,4,4,4,5,4,4,5,4,4,2,3,0,1,0,1,1,1,1
620689107,4,4,1,甘肃省,5,3,5,5,4,5,5,4,1,5,4,3,0,1,0,1,0,0,0
620701401,7,4,4,甘肃省,5,4,4,4,3,2,2,2,1,5,3,3,0,1,0,1,0,0,0
620702104,3,3,1,甘肃省,3,3,4,2,2,2,2,4,1,5,1,3,0,1,1,0,0,0,0
620707105,4,3,2,甘肃省,2,3,2,2,4,4,4,2,1,5,4,4,0,0,0,1,0,0,0
620714105,7,4,4,甘肃省,3,4,4,4,4,4,4,3,1,5,3,3,0,0,0,1,0,0,0
620716401,7,4,4,甘肃省,5,5,5,5,4,2,4,4,1,5,2,4,0,0,0,1,0,0,0
620718107,7,4,4,甘肃省,3,4,4,4,4,4,4,2,4,6,3,3,0,0,0,1,0,0,0
620719107,5,3,3,甘肃省,5,1,4,4,4,4,4,4,1,5,3,3,0,0,0,1,0,0,0
620721106,5,3,3,甘肃省,4,3,3,1,2,2,2,4,1,5,3,3,0,1,1,0,0,0,0
620723105,4,2,3,甘肃省,5,2,5,5,5,4,4,2,1,5,6,3,0,1,0,1,0,0,0
620724105,6,3,4,甘肃省,3,2,4,1,4,2,4,4,1,4,3,1,0,0,0,1,0,0,0
620725107,7,4,4,甘肃省,1,3,4,4,4,4,4,4,1,5,2,3,0,0,0,1,0,0,0
620732105,1,1,1,甘肃省,1,5,5,1,4,2,4,4,1,5,3,2,0,0,0,1,0,0,0
620734106,4,4,1,甘肃省,5,4,5,4,2,2,4,2,1,4,3,1,0,0,0,1,0,0,0
620737105,3,2,2,甘肃省,4,2,4,4,2,4,4,2,1,5,3,2,0,1,0,1,0,0,0
620738501,1,1,1,甘肃省,4,2,4,3,2,2,4,2,1,5,3,2,0,1,0,1,0,0,0
620740105,6,3,4,甘肃省,2,2,5,1,2,2,2,2,1,5,2,3,0,1,0,1,0,0,0
620741106,2,1,2,甘肃省,4,3,4,2,4,5,4,4,1,5,1,1,0,0,0,1,0,0,0
620742106,4,4,1,甘肃省,2,3,5,1,4,4,4,4,1,5,2,1,0,0,1,0,0,0,0
620742107,3,1,3,甘肃省,2,4,4,4,4,4,4,4,1,5,2,1,0,1,0,1,0,0,0
620747104,6,3,4,甘肃省,1,4,4,1,4,4,4,4,1,5,3,2,0,1,1,0,1,0,0
620749105,3,2,2,甘肃省,3,3,5,2,2,1,2,2,1,5,2,2,0,1,0,1,1,0,0
620752104,5,3,3,甘肃省,5,2,4,2,4,4,4,4,4,5,3,3,0,1,0,1,1,0,1
620752105,3,2,2,甘肃省,3,4,4,5,2,2,2,2,1,5,3,3,0,1,0,1,0,0,0
620756106,7,4,4,甘肃省,4,4,4,4,5,4,5,5,1,5,3,3,0,0,0,1,1,0,0
620756107,5,3,3,甘肃省,4,4,4,3,4,4,4,4,1,5,3,3,0,1,0,1,1,0,0
620756108,3,2,2,甘肃省,4,4,5,3,2,2,2,2,1,5,3,3,0,1,0,1,1,0,0
620758105,3,2,2,甘肃省,2,2,3,2,4,4,4,1,1,5,3,1,0,1,0,1,0,0,0
620765103,5,2,4,甘肃省,4,4,3,5,4,2,4,2,6,5,4,3,0,1,0,1,1,0,0
620766104,4,3,2,甘肃省,5,3,4,1,5,5,5,2,1,5,2,1,0,0,1,0,1,0,0
620771106,7,4,4,甘肃省,2,4,4,2,4,2,2,4,1,5,2,3,0,1,0,1,0,0,0
620780105,4,2,3,甘肃省,4,4,4,5,4,4,4,2,1,5,2,2,0,1,0,1,0,0,0
620781103,7,4,4,甘肃省,5,4,4,5,4,1,2,2,6,5,5,4,1,0,0,1,1,0,1
620790104,7,4,4,甘肃省,4,4,4,4,4,4,4,4,1,5,3,4,1,0,0,1,0,0,0
620791103,7,4,4,甘肃省,4,5,5,5,5,2,4,4,6,5,4,5,1,1,1,0,1,0,0
620791104,7,4,4,甘肃省,5,5,5,5,5,4,4,4,6,5,4,5,1,1,1,0,1,0,1
620793105,3,2,2,甘肃省,4,5,5,5,4,4,4,2,1,5,3,3,1,0,0,1,0,0,0
620794105,5,3,3,甘肃省,4,2,4,5,4,4,4,4,1,5,6,6,1,1,0,1,0,0,0
620795105,3,2,2,甘肃省,4,4,5,2,4,4,4,3,6,5,4,5,1,0,0,1,0,0,1
620798531,5,2,4,甘肃省,5,1,5,5,4,4,4,4,1,5,6,6,1,1,0,1,0,0,0
620811105,5,4,2,天津市,4,2,2,1,4,4,4,4,1,5,3,3,0,0,0,1,0,0,0
620813105,7,4,4,甘肃省,4,4,4,5,4,4,4,4,1,5,5,3,1,1,0,1,0,1,0
620817104,6,4,3,甘肃省,5,4,4,4,4,4,4,4,1,5,2,2,1,0,0,1,0,0,0
620837104,7,4,4,甘肃省,4,4,4,4,4,4,4,4,6,5,1,1,0,0,0,1,0,0,0
620845401,3,2,2,甘肃省,5,4,5,5,2,2,4,2,1,5,3,1,0,0,0,1,0,0,0
620847108,6,3,4,甘肃省,4,4,4,4,4,4,4,4,1,6,4,2,0,0,0,1,0,0,0
620847109,3,2,2,甘肃省,4,4,4,5,4,4,4,4,6,6,4,4,0,0,0,1,0,0,1
620852104,5,4,2,甘肃省,5,4,4,5,5,5,4,4,1,5,1,1,0,1,1,0,0,0,0
620852105,3,2,2,甘肃省,4,5,4,4,4,4,4,4,5,5,1,1,0,0,0,1,0,0,0
620863401,7,4,4,甘肃省,4,4,5,5,4,4,4,2,8,6,4,5,1,1,0,1,1,0,1
620871401,6,3,4,甘肃省,4,5,5,5,4,4,5,4,6,6,5,5,0,1,0,1,0,0,1
